target_project,model_name,status,inner_cv_strategy,best_params,best_inner_f1,best_inner_mcc,retained_feature_count,dropped_constant_feature_count,dropped_constant_features,error_message,accuracy,balanced_accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,precision,recall,f1,mcc,roc_auc,auc,pr_auc,true_negative,false_positive,false_negative,true_positive,test_total,test_negative,test_positive,test_positive_ratio,predicted_negative,predicted_positive,granularity,source_project_count,source_row_count,source_bug_count,source_non_bug_count,source_bug_ratio,target_row_count,target_bug_count,target_non_bug_count,target_bug_ratio,resampling
consul,random_forest,ok,leave-one-source-project-out,"{""model__max_depth"": 10, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",0.5083008164028977,0.1349226267678122,9,0,,,0.5959119496855346,0.6092391304347826,0.5254691689008043,0.7101449275362319,0.6040061633281972,0.6958174904942965,0.5083333333333333,0.5874799357945425,0.6958174904942965,0.5083333333333333,0.5874799357945425,0.2198779763829871,0.6440066425120773,0.6440066425120773,0.67915648333433,196,80,177,183,636,276,360,0.5660377358490566,373,263,method,15,127391,48428,78963,0.3801524440502076,636,360,276,0.5660377358490566,random_over
consul,xgboost,ok,leave-one-source-project-out,"{""model__learning_rate"": 0.03, ""model__max_depth"": 4, ""model__n_estimators"": 100, ""model__subsample"": 1.0}",0.5336609300306416,0.1336704739738973,9,0,,,0.6132075471698113,0.6219806763285024,0.5428571428571428,0.6884057971014492,0.6070287539936102,0.6993006993006993,0.5555555555555556,0.6191950464396285,0.6993006993006993,0.5555555555555556,0.6191950464396285,0.2430579246379937,0.6448470209339775,0.6448470209339775,0.6760116622207879,190,86,160,200,636,276,360,0.5660377358490566,350,286,method,15,127391,48428,78963,0.3801524440502076,636,360,276,0.5660377358490566,random_over
fiber,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.5929416217538159,0.0739242901375219,9,0,,,0.599601593625498,0.5169256470061886,0.5977011494252874,0.0633373934226552,0.1145374449339207,0.5996876626756897,0.970513900589722,0.7413127413127413,0.5996876626756897,0.970513900589722,0.7413127413127413,0.0817426859919838,0.5931713538978397,0.5931713538978397,0.6523258039798827,52,769,35,1152,2008,821,1187,0.5911354581673307,87,1921,method,15,126019,47601,78418,0.3777287551877097,2008,1187,821,0.5911354581673307,random_over
fiber,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 0.1}",0.5604351083190653,0.1424175935397479,9,0,,,0.6060756972111554,0.5708497558302643,0.5254237288135594,0.3775883069427527,0.4394046775336641,0.6396332863187588,0.7641112047177759,0.6963531669865644,0.6396332863187588,0.7641112047177759,0.6963531669865644,0.1529329867634643,0.5777597747420031,0.5777597747420031,0.624703848499179,310,511,280,907,2008,821,1187,0.5911354581673307,590,1418,method,15,126019,47601,78418,0.3777287551877097,2008,1187,821,0.5911354581673307,random_over
fiber,random_forest,ok,leave-one-source-project-out,"{""model__max_depth"": 10, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",0.498848280339016,0.1349521395326061,9,0,,,0.598605577689243,0.5883797986099923,0.5087310826542492,0.5322777101096224,0.5202380952380953,0.6657963446475196,0.6444818871103623,0.6549657534246576,0.6657963446475196,0.6444818871103623,0.6549657534246576,0.1756399662767583,0.5996319240000534,0.5996319240000534,0.6637635364541127,437,384,422,765,2008,821,1187,0.5911354581673307,859,1149,method,15,126019,47601,78418,0.3777287551877097,2008,1187,821,0.5911354581673307,random_over
fiber,xgboost,ok,leave-one-source-project-out,"{""model__learning_rate"": 0.03, ""model__max_depth"": 4, ""model__n_estimators"": 100, ""model__subsample"": 1.0}",0.5311034141625153,0.1369193749107493,9,0,,,0.6100597609561753,0.5854866001660293,0.5270655270655271,0.4506699147381242,0.4858831254103742,0.6546707503828484,0.7203032855939343,0.6859205776173285,0.6546707503828484,0.7203032855939343,0.6859205776173285,0.1762726098172477,0.5663773297199564,0.5663773297199564,0.6305760287318436,370,451,332,855,2008,821,1187,0.5911354581673307,702,1306,method,15,126019,47601,78418,0.3777287551877097,2008,1187,821,0.5911354581673307,random_over
gin,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.6068005303420505,0.0929278473883751,9,0,,,0.4545454545454545,0.5213675213675213,0.6666666666666666,0.1538461538461538,0.25,0.4210526315789473,0.8888888888888888,0.5714285714285714,0.4210526315789473,0.8888888888888888,0.5714285714285714,0.0612265298642204,0.4897168803418803,0.4897168803418803,0.3949483959970681,16,88,8,64,176,104,72,0.4090909090909091,24,152,method,15,127851,48716,79135,0.3810373012334671,176,72,104,0.4090909090909091,random_over
gin,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 0.1}",0.5718910542134686,0.1496008514079028,9,0,,,0.4772727272727273,0.5170940170940171,0.62,0.2980769230769231,0.4025974025974026,0.4206349206349206,0.7361111111111112,0.5353535353535354,0.4206349206349206,0.7361111111111112,0.5353535353535354,0.0372723497501126,0.4727564102564103,0.4727564102564103,0.3994823516914205,31,73,19,53,176,104,72,0.4090909090909091,50,126,method,15,127851,48716,79135,0.3810373012334671,176,72,104,0.4090909090909091,random_over
gin,random_forest,ok,leave-one-source-project-out,"{""model__max_depth"": 10, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300}",0.5214314607447039,0.1558368460191604,9,0,,,0.5,0.5170940170940171,0.6111111111111112,0.4230769230769231,0.5,0.4230769230769231,0.6111111111111112,0.5,0.4230769230769231,0.6111111111111112,0.5,0.0341880341880341,0.4981971153846153,0.4981971153846153,0.4070659693289957,44,60,28,44,176,104,72,0.4090909090909091,72,104,method,15,127851,48716,79135,0.3810373012334671,176,72,104,0.4090909090909091,random_over
gin,xgboost,ok,leave-one-source-project-out,"{""model__learning_rate"": 0.03, ""model__max_depth"": 4, ""model__n_estimators"": 100, ""model__subsample"": 1.0}",0.540394911455192,0.1489875173028475,9,0,,,0.4943181818181818,0.5251068376068376,0.6271186440677966,0.3557692307692308,0.4539877300613497,0.4273504273504273,0.6944444444444444,0.5291005291005291,0.4273504273504273,0.6944444444444444,0.5291005291005291,0.0522981095393053,0.4889823717948718,0.4889823717948718,0.3914724490380871,37,67,22,50,176,104,72,0.4090909090909091,59,117,method,15,127851,48716,79135,0.3810373012334671,176,72,104,0.4090909090909091,random_over
