target_project,model_name,status,inner_cv_strategy,best_params,best_inner_f1,best_inner_mcc,retained_feature_count,dropped_constant_feature_count,dropped_constant_features,error_message,accuracy,balanced_accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,precision,recall,f1,mcc,roc_auc,auc,pr_auc,true_negative,false_positive,false_negative,true_positive,test_total,test_negative,test_positive,test_positive_ratio,predicted_negative,predicted_positive,granularity,source_project_count,source_row_count,source_bug_count,source_non_bug_count,source_bug_ratio,target_row_count,target_bug_count,target_non_bug_count,target_bug_ratio,resampling
influxdb,xgboost,ok,leave-one-source-project-out,"{""model__learning_rate"": 0.03, ""model__max_depth"": 4, ""model__n_estimators"": 100, ""model__subsample"": 0.8}",0.4038851664778328,0.0164350985527499,23,0,,,0.6382978723404256,0.5114470842332614,0.7094972067039106,0.8228941684665226,0.762,0.3223140495867768,0.2,0.2468354430379747,0.3223140495867768,0.2,0.2468354430379747,0.0269868905331964,0.533726532646619,0.533726532646619,0.3218899126793125,381,82,156,39,658,463,195,0.2963525835866261,537,121,file,15,40498,11726,28772,0.2895451627240851,658,195,463,0.2963525835866261,smote
kubernetes,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.3604583317353838,0.0113939860657341,23,0,,,0.4619164619164619,0.5061131054575725,0.6423357664233577,0.3410852713178294,0.4455696202531645,0.3703703703703703,0.6711409395973155,0.477326968973747,0.3703703703703703,0.6711409395973155,0.477326968973747,0.0124638641021475,0.5290307476197909,0.5290307476197909,0.3992118124496261,88,170,49,100,407,258,149,0.366093366093366,137,270,file,15,40749,11772,28977,0.2888905249208569,407,149,258,0.366093366093366,smote
kubernetes,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 0.1}",0.4255002577291524,0.0495255840744366,23,0,,,0.5872235872235873,0.5411529056760835,0.6618705035971223,0.7131782945736435,0.6865671641791045,0.4263565891472868,0.3691275167785235,0.39568345323741,0.4263565891472868,0.3691275167785235,0.39568345323741,0.0852150365344724,0.5561365173508143,0.5561365173508143,0.4081822889280004,184,74,94,55,407,258,149,0.366093366093366,278,129,file,15,40749,11772,28977,0.2888905249208569,407,149,258,0.366093366093366,smote
kubernetes,random_forest,ok,leave-one-source-project-out,"{""model__max_depth"": 10, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 100}",0.3993730477800576,0.0247074599554346,23,0,,,0.4963144963144963,0.520485406586546,0.6568047337278107,0.4302325581395348,0.5199063231850117,0.3823529411764705,0.610738255033557,0.4702842377260982,0.3823529411764705,0.610738255033557,0.4702842377260982,0.0400539858540442,0.549737266531398,0.549737266531398,0.4201695222184228,111,147,58,91,407,258,149,0.366093366093366,169,238,file,15,40749,11772,28977,0.2888905249208569,407,149,258,0.366093366093366,smote
kubernetes,xgboost,ok,leave-one-source-project-out,"{""model__learning_rate"": 0.03, ""model__max_depth"": 4, ""model__n_estimators"": 100, ""model__subsample"": 1.0}",0.3924498395674212,0.0099216927230774,23,0,,,0.4766584766584766,0.5063992508194163,0.6415094339622641,0.3953488372093023,0.4892086330935252,0.3709677419354839,0.6174496644295302,0.4634760705289673,0.3709677419354839,0.6174496644295302,0.4634760705289673,0.0126368174860338,0.5207455387336767,0.5207455387336767,0.3916424892003772,102,156,57,92,407,258,149,0.366093366093366,159,248,file,15,40749,11772,28977,0.2888905249208569,407,149,258,0.366093366093366,smote
minio,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.2883272155851024,0.0186278928516498,23,0,,,0.5093785310734463,0.517900053698483,0.6646110056925996,0.4890052356020942,0.563442589985924,0.368148467846353,0.5467948717948717,0.44003095176683,0.368148467846353,0.5467948717948717,0.44003095176683,0.0342460606634189,0.5218576318968989,0.5218576318968989,0.3517096071795714,1401,1464,707,853,4425,2865,1560,0.3525423728813559,2108,2317,file,15,36731,10361,26370,0.2820778089352318,4425,1560,2865,0.3525423728813559,smote
minio,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 1.0}",0.4254607274972534,0.0486168091166953,23,0,,,0.5258757062146893,0.5218804537521815,0.6666666666666666,0.5354275741710297,0.5938830816879598,0.3733521657250471,0.5083333333333333,0.4305103148751357,0.3733521657250471,0.5083333333333333,0.4305103148751357,0.0418480635481068,0.523417460956728,0.523417460956728,0.3576682786059953,1534,1331,767,793,4425,2865,1560,0.3525423728813559,2301,2124,file,15,36731,10361,26370,0.2820778089352318,4425,1560,2865,0.3525423728813559,smote
minio,random_forest,ok,leave-one-source-project-out,"{""model__max_depth"": 10, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",0.3953476679066429,0.0273131995957277,23,0,,,0.480225988700565,0.5114461672707746,0.6606026151222285,0.4055846422338569,0.5025951557093425,0.3612153038259565,0.6173076923076923,0.4557501183151917,0.3612153038259565,0.6173076923076923,0.4557501183151917,0.0223486710916389,0.503398554615832,0.503398554615832,0.3510570014965621,1162,1703,597,963,4425,2865,1560,0.3525423728813559,1759,2666,file,15,36731,10361,26370,0.2820778089352318,4425,1560,2865,0.3525423728813559,smote
minio,xgboost,ok,leave-one-source-project-out,"{""model__learning_rate"": 0.03, ""model__max_depth"": 4, ""model__n_estimators"": 100, ""model__subsample"": 1.0}",0.4052710812608356,0.0267474819013213,23,0,,,0.4047457627118644,0.4797271445831655,0.6088595664467483,0.225479930191972,0.3290881304126337,0.3403686087990487,0.7339743589743589,0.4650690495532087,0.3403686087990487,0.7339743589743589,0.4650690495532087,-0.0453715739751402,0.4900011187183961,0.4900011187183961,0.3510997458050997,646,2219,415,1145,4425,2865,1560,0.3525423728813559,1061,3364,file,15,36731,10361,26370,0.2820778089352318,4425,1560,2865,0.3525423728813559,smote
nomad,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.3441088886505369,0.0227673030041826,23,0,,,0.4312080536912752,0.5180211482634659,0.6787564766839378,0.1753681392235609,0.2787234042553191,0.3833833833833834,0.8606741573033708,0.5304709141274239,0.3833833833833834,0.8606741573033708,0.5304709141274239,0.0473250806939452,0.5290961599205812,0.5290961599205812,0.3968957681585998,131,616,62,383,1192,747,445,0.3733221476510067,193,999,file,15,39964,11476,28488,0.2871584425983385,1192,445,747,0.3733221476510067,smote
nomad,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 10.0}",0.4272900697202502,0.0540896566584744,23,0,,,0.5100671140939598,0.5386941022517034,0.6723044397463002,0.4257028112449799,0.521311475409836,0.4033379694019471,0.651685393258427,0.4982817869415807,0.4033379694019471,0.651685393258427,0.4982817869415807,0.0765103275923907,0.5358482619617044,0.5358482619617044,0.3842030467318161,318,429,155,290,1192,747,445,0.3733221476510067,473,719,file,15,39964,11476,28488,0.2871584425983385,1192,445,747,0.3733221476510067,smote
nomad,random_forest,ok,leave-one-source-project-out,"{""model__max_depth"": 10, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300}",0.3959382281475443,0.009628628385732,23,0,,,0.485738255033557,0.5220086337860806,0.6550925925925926,0.3788487282463186,0.4800678541136556,0.3894736842105263,0.6651685393258427,0.4912863070539419,0.3894736842105263,0.6651685393258427,0.4912863070539419,0.044290921538594,0.5478077102417159,0.5478077102417159,0.4396506233072114,283,464,149,296,1192,747,445,0.3733221476510067,432,760,file,15,39964,11476,28488,0.2871584425983385,1192,445,747,0.3733221476510067,smote
nomad,xgboost,ok,leave-one-source-project-out,"{""model__learning_rate"": 0.03, ""model__max_depth"": 4, ""model__n_estimators"": 100, ""model__subsample"": 0.8}",0.3926675072224028,0.005744942241987,23,0,,,0.4832214765100671,0.5222718589714663,0.6563245823389021,0.3681392235609103,0.4716981132075472,0.389391979301423,0.6764044943820224,0.4942528735632184,0.389391979301423,0.6764044943820224,0.4942528735632184,0.0451263296427633,0.5306484364423988,0.5306484364423988,0.4102495125221079,275,472,144,301,1192,747,445,0.3733221476510067,419,773,file,15,39964,11476,28488,0.2871584425983385,1192,445,747,0.3733221476510067,smote
packer,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.1982196925247365,-0.007424121743878,23,0,,,0.6195426195426196,0.4905975723622782,0.6316916488222698,0.9640522875816994,0.7632600258732212,0.2142857142857142,0.0171428571428571,0.0317460317460317,0.2142857142857142,0.0171428571428571,0.0317460317460317,-0.0538179653637755,0.5398786181139122,0.5398786181139122,0.3757668488762743,295,11,172,3,481,306,175,0.3638253638253638,467,14,file,15,40675,11746,28929,0.2887768899815611,481,175,306,0.3638253638253638,smote
