target_project,model_name,status,inner_cv_strategy,best_params,best_inner_f1,best_inner_mcc,retained_feature_count,dropped_constant_feature_count,dropped_constant_features,error_message,accuracy,balanced_accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,precision,recall,f1,mcc,roc_auc,auc,pr_auc,true_negative,false_positive,false_negative,true_positive,test_total,test_negative,test_positive,test_positive_ratio,predicted_negative,predicted_positive,granularity,source_project_count,source_row_count,source_bug_count,source_non_bug_count,source_bug_ratio,target_row_count,target_bug_count,target_non_bug_count,target_bug_ratio,resampling
nomad,random_forest,ok,leave-one-source-project-out,"{""model__max_depth"": 10, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 100}",0.515957908045096,0.14334003071252222,9,0,,,0.5487929275756546,0.5348219720388983,0.6225863077823288,0.6093928980526919,0.6159189580318379,0.44642857142857145,0.4602510460251046,0.45323444581788214,0.44642857142857145,0.4602510460251046,0.45323444581788214,0.06932869815812076,0.5693314545620115,0.5693314545620115,0.4414956276916268,1064,682,645,550,2941,1746,1195,0.4063243794627678,1709,1232,method,15,125086,47593,77493,0.38048222822697986,2941,1195,1746,0.4063243794627678,none
nomad,xgboost,ok,leave-one-source-project-out,"{""model__learning_rate"": 0.1, ""model__max_depth"": 6, ""model__n_estimators"": 300, ""model__subsample"": 1.0}",0.21631593281722042,0.08021087864142153,9,0,,,0.5776946616797007,0.49987682545160006,0.5936106983655275,0.9152348224513173,0.7201442091031997,0.40562248995983935,0.08451882845188284,0.13988919667590027,0.40562248995983935,0.08451882845188284,0.13988919667590027,-0.0004346301455967638,0.5522396679559256,0.5522396679559256,0.4332071022596221,1598,148,1094,101,2941,1746,1195,0.4063243794627678,2692,249,method,15,125086,47593,77493,0.38048222822697986,2941,1195,1746,0.4063243794627678,none
packer,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.5660134261219761,0.09353718313723623,9,0,,,0.3826274228284279,0.5050757939502023,0.6774193548387096,0.11475409836065574,0.19626168224299065,0.345718901453958,0.895397489539749,0.4988344988344988,0.345718901453958,0.895397489539749,0.4988344988344988,0.015326122882748523,0.4394357180419325,0.4394357180419325,0.29870359473051733,105,810,50,428,1393,915,478,0.3431442928930366,155,1238,method,15,126634,48310,78324,0.3814931219103874,1393,478,915,0.3431442928930366,none
packer,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 0.1}",0.5757627710441108,0.15104212162315364,9,0,,,0.4379038047379756,0.5091844433774607,0.671875,0.2819672131147541,0.3972286374133949,0.34886025768087214,0.7364016736401674,0.4734364492266308,0.34886025768087214,0.7364016736401674,0.4734364492266308,0.01951623939630932,0.5777853990900154,0.5777853990900154,0.4259875506788256,258,657,126,352,1393,915,478,0.3431442928930366,384,1009,method,15,126634,48310,78324,0.3814931219103874,1393,478,915,0.3431442928930366,none
packer,random_forest,ok,leave-one-source-project-out,"{""model__max_depth"": 10, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 300}",0.5244978993377484,0.146725856118253,9,0,,,0.5886575735821967,0.5669867617806434,0.708029197080292,0.6360655737704918,0.6701208981001727,0.4168126094570928,0.497907949790795,0.45376549094375596,0.4168126094570928,0.497907949790795,0.45376549094375596,0.12932709193966255,0.5451036879529918,0.5451036879529918,0.4022276371314326,582,333,240,238,1393,915,478,0.3431442928930366,822,571,method,15,126634,48310,78324,0.3814931219103874,1393,478,915,0.3431442928930366,none
packer,xgboost,ok,leave-one-source-project-out,"{""model__learning_rate"": 0.1, ""model__max_depth"": 6, ""model__n_estimators"": 300, ""model__subsample"": 0.8}",0.21818768292993518,0.08515914638379106,9,0,,,0.6503948312993539,0.5120675857969225,0.662613981762918,0.9530054644808743,0.7817122366651725,0.44155844155844154,0.07112970711297072,0.12252252252252252,0.44155844155844154,0.07112970711297072,0.12252252252252252,0.05014199150619842,0.5405960628300981,0.5405960628300981,0.3921706087484994,872,43,444,34,1393,915,478,0.3431442928930366,1316,77,method,15,126634,48310,78324,0.3814931219103874,1393,478,915,0.3431442928930366,none
rclone,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.5499724788272261,0.08293538318535369,9,0,,,0.6476377952755905,0.5864585893339888,0.5727272727272728,0.3230769230769231,0.4131147540983607,0.6683417085427136,0.8498402555910544,0.7482419127988749,0.6683417085427136,0.8498402555910544,0.7482419127988749,0.20416896949725125,0.6777013189153763,0.6777013189153763,0.7431018566084983,63,132,47,266,508,195,313,0.6161417322834646,110,398,method,15,127519,48475,79044,0.380139430202558,508,313,195,0.6161417322834646,none
rclone,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 0.1}",0.559326652037097,0.1351143330519793,9,0,,,0.6515748031496063,0.6263864995494388,0.5489130434782609,0.517948717948718,0.5329815303430079,0.7098765432098766,0.7348242811501597,0.7221350078492935,0.7098765432098766,0.7348242811501597,0.7221350078492935,0.2557636017159586,0.6118702383878103,0.6118702383878103,0.6755873334645699,101,94,83,230,508,195,313,0.6161417322834646,184,324,method,15,127519,48475,79044,0.380139430202558,508,313,195,0.6161417322834646,none
rclone,random_forest,ok,leave-one-source-project-out,"{""model__max_depth"": 10, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 300}",0.5012523637463926,0.12832356352971092,9,0,,,0.655511811023622,0.6527811911198493,0.5434782608695652,0.6410256410256411,0.5882352941176471,0.7482014388489209,0.6645367412140575,0.7038917089678511,0.7482014388489209,0.6645367412140575,0.7038917089678511,0.29854035555840774,0.6946178422216761,0.6946178422216761,0.7742274163615707,125,70,105,208,508,195,313,0.6161417322834646,230,278,method,15,127519,48475,79044,0.380139430202558,508,313,195,0.6161417322834646,none
rclone,xgboost,ok,leave-one-source-project-out,"{""model__learning_rate"": 0.1, ""model__max_depth"": 6, ""model__n_estimators"": 300, ""model__subsample"": 0.8}",0.19491406888723622,0.06254069976367563,9,0,,,0.46653543307086615,0.5525927746375031,0.41284403669724773,0.9230769230769231,0.5705229793977813,0.7916666666666666,0.18210862619808307,0.2961038961038961,0.7916666666666666,0.18210862619808307,0.2961038961038961,0.14666823332252688,0.7035635291226344,0.7035635291226344,0.7762871320903023,180,15,256,57,508,195,313,0.6161417322834646,436,72,method,15,127519,48475,79044,0.380139430202558,508,313,195,0.6161417322834646,none
terraform,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.5649204506855146,0.09082845773064567,9,0,,,0.41482194417709334,0.5159389924065632,0.6916565900846433,0.14426229508196722,0.2387312186978297,0.3724801183650823,0.8876156897311591,0.5247524752475248,0.3724801183650823,0.8876156897311591,0.5247524752475248,0.04521668959493012,0.543860809407125,0.543860809407125,0.3918278854874512,572,3393,255,2014,6234,3965,2269,0.363971767725377,827,5407,method,15,121793,46519,75274,0.3819513436732817,6234,2269,3965,0.363971767725377,none
terraform,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 1.0}",0.5714645744626293,0.14285647332132398,9,0,,,0.506576836701957,0.5707266701754055,0.7515563101301641,0.3349306431273644,0.4633635729239358,0.40967092008059103,0.8065226972234465,0.5433491686460807,0.40967092008059103,0.8065226972234465,0.5433491686460807,0.15101698668964525,0.5641668477538977,0.5641668477538977,0.41057518144018224,1328,2637,439,1830,6234,3965,2269,0.363971767725377,1767,4467,method,15,121793,46519,75274,0.3819513436732817,6234,2269,3965,0.363971767725377,none
terraform,random_forest,ok,leave-one-source-project-out,"{""model__max_depth"": 10, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 100}",0.5100201183768392,0.13932094764682343,9,0,,,0.5502085338466474,0.5613853478847808,0.6957841483979764,0.5203026481715006,0.5953823953823953,0.4181706944019578,0.6024680475980608,0.4936800288912965,0.4181706944019578,0.6024680475980608,0.4936800288912965,0.11828066341063073,0.5742669023857385,0.5742669023857385,0.4126567353455291,2063,1902,902,1367,6234,3965,2269,0.363971767725377,2965,3269,method,15,121793,46519,75274,0.3819513436732817,6234,2269,3965,0.363971767725377,none
terraform,xgboost,ok,leave-one-source-project-out,"{""model__learning_rate"": 0.1, ""model__max_depth"": 6, ""model__n_estimators"": 300, ""model__subsample"": 0.8}",0.21213703998189,0.07193649773313741,9,0,,,0.6206288097529676,0.5071227026699575,0.6396160558464223,0.9243379571248423,0.7560598246518824,0.40476190476190477,0.08990744821507272,0.14713306887847097,0.40476190476190477,0.08990744821507272,0.14713306887847097,0.02514323044130178,0.5659171229972262,0.5659171229972262,0.407976336716793,3665,300,2065,204,6234,3965,2269,0.363971767725377,5730,504,method,15,121793,46519,75274,0.3819513436732817,6234,2269,3965,0.363971767725377,none
traefik,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.612803465940978,0.10058766521760784,9,0,,,0.3144905075552112,0.5045080187572903,0.7474352711284807,0.08179193841548166,0.14744856165373682,0.27719564028110927,0.9272240990990991,0.42679884666472284,0.27719564028110927,0.9272240990990991,0.42679884666472284,0.014902121368690388,0.5192664582014924,0.5192664582014924,0.2945245266295296,1530,17176,517,6587,25810,18706,7104,0.275242154203797,2047,23763,method,15,102217,41684,60533,0.4077990940841543,25810,7104,18706,0.275242154203797,none
traefik,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 0.1}",0.584423531833946,0.15627618542554236,9,0,,,0.44075939558310734,0.5174954779769078,0.7454608136060675,0.34678712712498666,0.4733654407472271,0.2857727379003975,0.6882038288288288,0.4038493309102924,0.2857727379003975,0.6882038288288288,0.4038493309102924,0.033058914456526624,0.4954717799330658,0.4954717799330658,0.2748550139350248,6487,12219,2215,4889,25810,18706,7104,0.275242154203797,8702,17108,method,15,102217,41684,60533,0.4077990940841543,25810,7104,18706,0.275242154203797,none
traefik,random_forest,ok,leave-one-source-project-out,"{""model__max_depth"": 10, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 100}",0.5254873989944875,0.1505311196831294,9,0,,,0.5485470747772181,0.4981325998162174,0.723539105083027,0.610285469902705,0.662104164250087,0.27332535885167464,0.3859797297297297,0.32002801120448177,0.27332535885167464,0.3859797297297297,0.32002801120448177,-0.003422075576195013,0.5038086674025677,0.5038086674025677,0.2807866365252331,11416,7290,4362,2742,25810,18706,7104,0.275242154203797,15778,10032,method,15,102217,41684,60533,0.4077990940841543,25810,7104,18706,0.275242154203797,none
traefik,xgboost,ok,leave-one-source-project-out,"{""model__learning_rate"": 0.1, ""model__max_depth"": 6, ""model__n_estimators"": 300, ""model__subsample"": 0.8}",0.28267293314504816,0.09062771976918506,9,0,,,0.6692754746222395,0.5062937257328428,0.7276593839541547,0.8688656046188389,0.7920179328492764,0.29389752446747264,0.14372184684684686,0.19304216297976934,0.29389752446747264,0.14372184684684686,0.19304216297976934,0.016472599628093512,0.49666036870426505,0.49666036870426505,0.2797683643549319,16253,2453,6083,1021,25810,18706,7104,0.275242154203797,22336,3474,method,15,102217,41684,60533,0.4077990940841543,25810,7104,18706,0.275242154203797,none
vault,naive_bayes,ok,leave-one-source-project-out,"{""model__var_smoothing"": 1e-09}",0.5737179129185745,0.0946664732828946,9,0,,,0.3518631643249847,0.49630690382876097,0.73125,0.1935483870967742,0.30608240680183124,0.25968109339407747,0.7990654205607477,0.39197707736389686,0.25968109339407747,0.7990654205607477,0.39197707736389686,-0.008184417421375488,0.4923408354784598,0.4923408354784598,0.27227278900483814,468,1950,172,684,3274,2418,856,0.26145387904703726,640,2634,method,15,124753,47932,76821,0.3842152092534849,3274,856,2418,0.26145387904703726,none
vault,logistic_regression,ok,leave-one-source-project-out,"{""model__C"": 0.1}",0.5826978114501192,0.15282850775844137,9,0,,,0.44654856444715946,0.5056966636518943,0.7443548387096774,0.3817204301075269,0.5046473482777474,0.26499508357915436,0.6296728971962616,0.37301038062283737,0.26499508357915436,0.6296728971962616,0.37301038062283737,0.010321178464770802,0.49995700084259026,0.49995700084259026,0.28131977671228364,923,1495,317,539,3274,2418,856,0.26145387904703726,1240,2034,method,15,124753,47932,76821,0.3842152092534849,3274,856,2418,0.26145387904703726,none
vault,random_forest,ok,leave-one-source-project-out,"{""model__max_depth"": 10, ""model__min_samples_leaf"": 2, ""model__n_estimators"": 100}",0.531596801937716,0.14044568499560353,9,0,,,0.6035430665852168,0.5538740791416402,0.7715809893307468,0.6579818031430935,0.7102678571428571,0.31765676567656764,0.4497663551401869,0.3723404255319149,0.31765676567656764,0.4497663551401869,0.3723404255319149,0.09805714533562927,0.5567199952845867,0.5567199952845867,0.3301927839255939,1591,827,471,385,3274,2418,856,0.26145387904703726,2062,1212,method,15,124753,47932,76821,0.3842152092534849,3274,856,2418,0.26145387904703726,none
vault,xgboost,ok,leave-one-source-project-out,"{""model__learning_rate"": 0.1, ""model__max_depth"": 6, ""model__n_estimators"": 300, ""model__subsample"": 0.8}",0.21088156125258997,0.061923301337473244,9,0,,,0.7361026267562615,0.5383426868579114,0.7544204322200393,0.9528535980148883,0.8421052631578947,0.4818181818181818,0.12383177570093458,0.1970260223048327,0.4818181818181818,0.12383177570093458,0.1970260223048327,0.13459586324857475,0.5461856848557934,0.5461856848557934,0.330443623435262,2304,114,750,106,3274,2418,856,0.26145387904703726,3054,220,method,15,124753,47932,76821,0.3842152092534849,3274,856,2418,0.26145387904703726,none
